测试有效值分析结果
加速度(g)/转速(r/min),500,1000,1500,2000,2500,3000
第1组,7.028326948980716,0.07162813269415447,0.038365913867569525,1.1142929288719376,1.110189446885784,0.1276239523034421
第2组,1.1142955682276825,0.3715803216911764,0.07162813269415447,7.028326948980716,1.110189446885784,0.038365913867569525
第3组,0.038365913867569525,1.1142955682276825,1.110189446885784,0.07162813269415447,0.038365913867569525,7.028326948980716
