波形,新设备-ch1
起始时间,7/11/2023  18:17:41.489158
Δt,0.000488

新设备-ch1
4.123177E-2
-7.064986E-2
1.624369E-1
9.406476E-2
1.033882E-1
7.541782E-2
-1.141594E-1
1.636918E-2
7.231000E-2
-4.267945E-2
2.880047E-2
-3.957163E-2
-2.714034E-2
3.937891E-3
1.189273E-1
1.593290E-1
-1.421298E-1
2.258483E-2
-8.929680E-2
1.375743E-1
7.231000E-2
-1.781687E-2
1.872994E-1
-1.781687E-2
-2.403252E-2
-2.509036E-1
1.655447E-1
9.095693E-2
1.500056E-1
1.326136E-2
-3.335598E-2
-5.511074E-2
-2.384723E-1
-4.578728E-2
9.717258E-2
8.300679E-4
5.055523E-2
-2.403252E-2
-1.483454E-1
-8.308115E-2
-2.714034E-2
4.123177E-2
9.095693E-2
5.366306E-2
-1.203750E-1
1.015354E-2
-5.200292E-2
-4.578728E-2
1.468977E-1
3.501612E-2
-8.308115E-2
-4.267945E-2
6.298653E-2
2.258483E-2
-8.493401E-3
1.593290E-1
3.937891E-3
1.947701E-2
-7.686551E-2
-1.781687E-2
1.947701E-2
5.055523E-2
1.326136E-2
-2.714034E-2
-5.821857E-2
6.298653E-2
1.947701E-2
-5.511074E-2
7.541782E-2
-3.646381E-2
1.002804E-1
-3.957163E-2
-1.017281E-1
-7.997333E-2
3.937891E-3
2.463481E-1
-1.470905E-2
4.433959E-2
-8.493401E-3
-2.277755E-3
-6.132639E-2
-7.064986E-2
1.064960E-1
-5.511074E-2
-3.957163E-2
-1.359141E-1
-5.200292E-2
3.937891E-3
6.298653E-2
7.045714E-3
1.437899E-1
-2.403252E-2
-3.410305E-1
-1.980706E-1
1.779760E-1
8.300679E-4
8.163346E-2
3.501612E-2
-2.403252E-2
1.636918E-2
-1.887471E-1
4.123177E-2
3.085045E-1
1.841916E-1
2.880047E-2
-1.048359E-1
-3.099522E-1
-8.618897E-2
1.251430E-1
3.501612E-2
1.779760E-1
2.880047E-2
4.433959E-2
4.123177E-2
1.624369E-1
3.426906E-1
2.258483E-2
-3.161679E-1
-3.938634E-1
3.937891E-3
2.370246E-1
8.163346E-2
5.677088E-2
1.624369E-1
-5.385578E-3
4.744741E-2
-2.757662E-1
1.966229E-1
4.328175E-1
-4.889510E-2
-1.328063E-1
-2.714034E-2
-5.511074E-2
-2.167175E-1
1.033882E-1
3.426906E-1
1.096039E-1
3.190830E-2
-1.669924E-1
1.127117E-1
5.987870E-2
-8.618897E-2
1.220352E-1
-6.443421E-2
-1.483454E-1
-2.198254E-1
6.609435E-2
1.096039E-1
-8.493401E-3
1.015354E-2
2.308090E-1
1.251430E-1
-1.669924E-1
-4.000791E-1
2.214855E-1
-2.277755E-3
-1.110516E-1
-2.633349E-1
3.053967E-1
2.569265E-2
-2.167175E-1
5.055523E-2
-3.335598E-2
-1.141594E-1
-3.627852E-1
1.344665E-1
3.302593E-1
-2.277755E-3
-2.509036E-1
7.541782E-2
1.748682E-1
-1.079437E-1
-4.062947E-1
3.937891E-3
-2.277755E-3
-6.443421E-2
-9.862027E-2
-1.470905E-2
4.744741E-2
-4.267945E-2
-2.714034E-2
1.375743E-1
9.095693E-2
-9.551244E-2
-3.335598E-2
3.937891E-3
-1.825315E-1
-8.493401E-3
1.935151E-1
2.463481E-1
-1.470905E-2
-2.092469E-2
-1.732080E-1
4.123177E-2
-5.821857E-2
1.127117E-1
1.997307E-1
1.326136E-2
-3.024816E-2
-1.017281E-1
3.190830E-2
-6.443421E-2
8.300679E-4
-5.511074E-2
3.501612E-2
-1.141594E-1
-1.079437E-1
1.624369E-1
-4.267945E-2
7.045714E-3
5.055523E-2
7.231000E-2
3.501612E-2
-1.017281E-1
4.744741E-2
-3.646381E-2
1.064960E-1
-9.551244E-2
-2.540114E-1
-2.198254E-1
-4.889510E-2
3.501612E-2
3.737688E-1
1.841916E-1
-2.403252E-2
-3.317070E-1
-2.664427E-1
-4.889510E-2
1.313586E-1
1.935151E-1
1.096039E-1
2.880047E-2
-2.384723E-1
5.366306E-2
-2.714034E-2
1.064960E-1
1.717603E-1
-3.024816E-2
-1.172672E-1
-4.889510E-2
-1.483454E-1
6.298653E-2
1.251430E-1
1.189273E-1
-6.754204E-2
2.880047E-2
-7.997333E-2
3.190830E-2
1.127117E-1
2.258483E-2
4.433959E-2
-1.160122E-2
-1.203750E-1
-1.421298E-1
-7.064986E-2
2.121620E-1
1.468977E-1
2.880047E-2
5.677088E-2
6.609435E-2
-2.277755E-3
-1.017281E-1
3.501612E-2
-3.957163E-2
2.258483E-2
-1.421298E-1
-1.781687E-2
2.245933E-1
3.501612E-2
1.326136E-2
-2.277755E-3
1.437899E-1
-6.754204E-2
-1.234828E-1
2.569265E-2
8.300679E-4
-5.200292E-2
-1.172672E-1
3.501612E-2
1.468977E-1
-1.234828E-1
3.190830E-2
1.313586E-1
1.158195E-1
-1.265907E-1
-1.048359E-1
1.313586E-1
-3.646381E-2
-4.889510E-2
-1.328063E-1
1.158195E-1
5.055523E-2
-1.732080E-1
2.569265E-2
5.677088E-2
1.344665E-1
7.045714E-3
1.636918E-2
1.326136E-2
-9.862027E-2
-2.291488E-1
2.258483E-2
1.655447E-1
7.231000E-2
3.937891E-3
1.636918E-2
8.474129E-2
1.015354E-2
8.300679E-4
-1.141594E-1
4.123177E-2
-2.277755E-3
3.501612E-2
-1.763158E-1
-1.328063E-1
1.189273E-1
3.551219E-1
4.123177E-2
-1.234828E-1
-3.814322E-1
-2.229332E-1
2.525637E-1
2.339168E-1
-3.335598E-2
8.300679E-4
-1.452376E-1
-1.918550E-1
-7.997333E-2
3.501612E-2
3.501612E-2
3.085045E-1
7.541782E-2
-1.017281E-1
-2.011784E-1
-8.929680E-2
-1.470905E-2
9.406476E-2
-5.385578E-3
9.717258E-2
-1.017281E-1
-1.701002E-1
2.258483E-2
9.095693E-2
4.123177E-2
-1.781687E-2
-3.024816E-2
-2.403252E-2
-2.403252E-2
-9.862027E-2
2.880047E-2
8.163346E-2
1.326136E-2
-5.511074E-2
3.190830E-2
-3.024816E-2
1.326136E-2
5.366306E-2
7.045714E-3
1.096039E-1
-5.200292E-2
-8.308115E-2
-5.385578E-3
-2.714034E-2
-3.024816E-2
7.541782E-2
4.123177E-2
-8.929680E-2
3.812394E-2
-6.132639E-2
-9.240462E-2
1.966229E-1
7.045714E-3
-8.929680E-2
-4.267945E-2
-4.267945E-2
-3.646381E-2
1.064960E-1
3.812394E-2
-5.200292E-2
1.033882E-1
1.127117E-1
-1.887471E-1
-2.695505E-1
-1.781687E-2
1.841916E-1
-1.732080E-1
1.468977E-1
-1.470905E-2
-1.421298E-1
3.190830E-2
9.717258E-2
1.655447E-1
1.636918E-2
-1.545611E-1
2.258483E-2
-3.024816E-2
-7.997333E-2
5.987870E-2
1.096039E-1
-8.308115E-2
-1.234828E-1
7.045714E-3
7.231000E-2
1.686525E-1
-3.646381E-2
-7.997333E-2
1.251430E-1
-1.160122E-2
-7.064986E-2
-1.483454E-1
2.649950E-1
1.947701E-2
1.947701E-2
4.123177E-2
-3.646381E-2
9.406476E-2
4.744741E-2
3.178280E-1
7.231000E-2
-1.470905E-2
-5.026372E-1
-2.277755E-3
3.644454E-1
2.401324E-1
2.880047E-2
2.880047E-2
-2.322567E-1
-2.353645E-1
-1.141594E-1
2.681028E-1
2.743185E-1
-4.889510E-2
-1.172672E-1
-2.073941E-1
-1.825315E-1
8.300679E-4
1.779760E-1
1.326136E-2
3.501612E-2
-6.132639E-2
-2.105019E-1
-3.335598E-2
6.920217E-2
-5.200292E-2
1.966229E-1
-6.132639E-2
-8.308115E-2
-1.048359E-1
-4.578728E-2
4.744741E-2
2.880047E-2
9.717258E-2
3.812394E-2
-1.607767E-1
-1.514533E-1
-1.048359E-1
7.852564E-2
2.258483E-2
4.123177E-2
-3.335598E-2
3.190830E-2
1.947701E-2
-8.493401E-3
7.541782E-2
1.947701E-2
-1.483454E-1
2.258483E-2
-5.385578E-3
-5.385578E-3
-6.754204E-2
7.045714E-3
8.163346E-2
-5.821857E-2
5.677088E-2
1.326136E-2
4.744741E-2
-2.819818E-1
8.300679E-4
1.002804E-1
-6.754204E-2
-1.545611E-1
-1.545611E-1
-2.277755E-3
-8.493401E-3
1.313586E-1
1.947701E-2
2.059464E-1
1.947701E-2
-1.203750E-1
-7.064986E-2
3.501612E-2
-2.403252E-2
-1.470905E-2
-1.265907E-1
-1.514533E-1
1.220352E-1
1.947701E-2
1.015354E-2
1.326136E-2
7.045714E-3
-9.551244E-2
-1.483454E-1
1.096039E-1
1.326136E-2
1.437899E-1
-7.064986E-2
-1.079437E-1
5.677088E-2
-1.172672E-1
3.501612E-2
-4.889510E-2
7.231000E-2
5.677088E-2
-1.296985E-1
4.433959E-2
-4.267945E-2
1.624369E-1
8.163346E-2
-6.132639E-2
-3.379226E-1
-2.011784E-1
1.326136E-2
3.302593E-1
1.686525E-1
-5.511074E-2
-1.048359E-1
-2.011784E-1
-1.470905E-2
-1.781687E-2
1.841916E-1
1.251430E-1
1.593290E-1
-1.296985E-1
5.366306E-2
-8.929680E-2
1.002804E-1
6.609435E-2
-2.092469E-2
3.812394E-2
-4.889510E-2
-1.048359E-1
-1.265907E-1
5.366306E-2
1.531134E-1
3.937891E-3
2.258483E-2
-4.889510E-2
2.880047E-2
-1.234828E-1
4.123177E-2
9.095693E-2
-3.024816E-2
-2.714034E-2
-2.198254E-1
-2.714034E-2
5.677088E-2
4.744741E-2
1.015354E-2
7.045714E-3
-1.160122E-2
-4.267945E-2
-1.048359E-1
-1.017281E-1
-5.385578E-3
-5.200292E-2
1.636918E-2
1.015354E-2
1.015354E-2
-8.618897E-2
4.123177E-2
6.298653E-2
3.501612E-2
5.366306E-2
-1.545611E-1
1.947701E-2
-4.578728E-2
-4.578728E-2
-2.277755E-3
8.163346E-2
-8.493401E-3
-5.821857E-2
1.326136E-2
7.852564E-2
1.096039E-1
3.937891E-3
-3.024816E-2
-8.308115E-2
-7.064986E-2
3.937891E-3
1.997307E-1
2.556715E-1
9.095693E-2
-1.918550E-1
5.677088E-2
-6.132639E-2
-1.328063E-1
3.937891E-3
3.551219E-1
2.587794E-1
-2.092469E-2
-2.477958E-1
-9.240462E-2
-7.686551E-2
7.231000E-2
2.525637E-1
4.744741E-2
-1.421298E-1
-2.198254E-1
-1.141594E-1
7.852564E-2
1.033882E-1
-1.390220E-1
2.569265E-2
-1.514533E-1
-1.781687E-2
3.812394E-2
8.163346E-2
-1.781687E-2
-1.172672E-1
-6.754204E-2
1.947701E-2
-8.308115E-2
8.300679E-4
4.433959E-2
8.300679E-4
-8.929680E-2
-2.446879E-1
-4.578728E-2
1.127117E-1
4.744741E-2
-1.781687E-2
7.231000E-2
8.163346E-2
-1.856393E-1
-1.576689E-1
-7.375768E-2
1.810838E-1
-5.511074E-2
-7.375768E-2
-1.079437E-1
3.501612E-2
3.812394E-2
8.163346E-2
1.064960E-1
1.313586E-1
-3.335598E-2
-1.234828E-1
-2.092469E-2
6.920217E-2
5.987870E-2
8.300679E-4
1.344665E-1
-3.957163E-2
1.636918E-2
-1.781687E-2
1.220352E-1
1.326136E-2
-8.618897E-2
7.541782E-2
3.190830E-2
-3.024816E-2
-1.390220E-1
-1.470905E-2
7.541782E-2
1.015354E-2
5.677088E-2
6.920217E-2
1.064960E-1
-6.132639E-2
-1.452376E-1
7.045714E-3
-1.781687E-2
-5.821857E-2
-8.308115E-2
4.433959E-2
1.158195E-1
-1.048359E-1
1.947701E-2
-1.160122E-2
6.609435E-2
2.880047E-2
-1.203750E-1
2.569265E-2
8.300679E-4
-9.551244E-2
1.015354E-2
-2.714034E-2
-8.493401E-3
5.987870E-2
8.300679E-4
1.344665E-1
8.163346E-2
-4.267945E-2
-1.452376E-1
-2.167175E-1
-1.160122E-2
4.123177E-2
2.090542E-1
2.880047E-2
-8.493401E-3
-1.079437E-1
5.055523E-2
-7.064986E-2
9.717258E-2
1.437899E-1
1.375743E-1
-1.359141E-1
-8.929680E-2
-9.240462E-2
-8.308115E-2
7.045714E-3
2.028386E-1
6.298653E-2
7.045714E-3
-2.092469E-2
1.313586E-1
6.298653E-2
-8.308115E-2
-1.669924E-1
2.258483E-2
9.095693E-2
1.158195E-1
7.045714E-3
-1.079437E-1
-1.017281E-1
5.055523E-2
7.541782E-2
1.282508E-1
-2.277755E-3
8.300679E-4
2.880047E-2
-9.240462E-2
-1.017281E-1
2.569265E-2
1.966229E-1
-1.160122E-2
-5.385578E-3
1.947701E-2
-1.017281E-1
-3.957163E-2
7.045714E-3
8.784911E-2
6.920217E-2
-7.064986E-2
-1.732080E-1
5.366306E-2
-6.132639E-2
-8.618897E-2
9.406476E-2
4.433959E-2
7.231000E-2
-1.359141E-1
-1.483454E-1
9.717258E-2
7.045714E-3
-1.470905E-2
8.784911E-2
-5.511074E-2
-1.576689E-1
-2.277755E-3
2.183777E-1
7.231000E-2
-5.511074E-2
5.366306E-2
-8.618897E-2
-2.403252E-2
-1.172672E-1
-9.240462E-2
1.500056E-1
-5.821857E-2
-8.618897E-2
8.300679E-4
3.937891E-3
-5.385578E-3
-3.335598E-2
1.015354E-2
8.784911E-2
-1.265907E-1
-5.821857E-2
3.937891E-3
-5.821857E-2
-2.092469E-2
-3.024816E-2
8.163346E-2
-6.132639E-2
6.609435E-2
6.609435E-2
-8.493401E-3
-8.493401E-3
-1.949628E-1
1.947701E-2
-7.064986E-2
-3.024816E-2
-1.856393E-1
-1.763158E-1
2.880047E-2
6.920217E-2
3.190830E-2
7.541782E-2
-5.200292E-2
-1.265907E-1
-2.105019E-1
2.569265E-2
-4.578728E-2
1.313586E-1
-6.132639E-2
1.636918E-2
-5.821857E-2
-1.918550E-1
3.501612E-2
2.898576E-1
1.313586E-1
3.812394E-2
1.251430E-1
7.541782E-2
-8.493401E-3
4.433959E-2
1.717603E-1
1.251430E-1
-3.006288E-1
-1.203750E-1
4.744741E-2
1.636918E-2
-1.160122E-2
3.937891E-3
2.370246E-1
-1.141594E-1
1.947701E-2
-5.821857E-2
7.541782E-2
1.593290E-1
-4.578728E-2
-5.385578E-3
2.880047E-2
-2.011784E-1
-6.443421E-2
1.033882E-1
3.937891E-3
-2.277755E-3
-4.889510E-2
-3.957163E-2
-5.821857E-2
2.569265E-2
-3.024816E-2
1.500056E-1
3.812394E-2
-7.375768E-2
2.880047E-2
-1.160122E-2
3.812394E-2
2.880047E-2
-1.160122E-2
-2.403252E-2
-1.172672E-1
-5.200292E-2
1.655447E-1
1.686525E-1
1.636918E-2
-4.889510E-2
5.677088E-2
-6.443421E-2
-9.240462E-2
7.045714E-3
-6.443421E-2
-3.024816E-2
-1.328063E-1
-2.403252E-2
1.375743E-1
7.852564E-2
1.015354E-2
-3.957163E-2
3.501612E-2
-4.267945E-2
-2.092469E-2
6.920217E-2
1.947701E-2
2.880047E-2
-1.887471E-1
-1.017281E-1
1.344665E-1
1.344665E-1
1.326136E-2
-4.267945E-2
-3.646381E-2
-6.443421E-2
-1.483454E-1
3.937891E-3
-7.375768E-2
1.158195E-1
-1.390220E-1
-1.514533E-1
5.987870E-2
5.987870E-2
2.569265E-2
-6.754204E-2
-5.511074E-2
-8.618897E-2
-8.618897E-2
1.282508E-1
-7.686551E-2
1.251430E-1
-8.929680E-2
-1.079437E-1
-7.064986E-2
-1.781687E-2
4.123177E-2
1.033882E-1
1.935151E-1
-4.889510E-2
-2.229332E-1
-8.308115E-2
3.937891E-3
3.812394E-2
-2.092469E-2
8.163346E-2
-4.889510E-2
7.852564E-2
5.677088E-2
7.852564E-2
4.123177E-2
-1.452376E-1
-1.980706E-1
-1.017281E-1
-1.048359E-1
1.947701E-2
3.501612E-2
1.002804E-1
2.569265E-2
-3.596774E-1
8.300679E-4
2.308090E-1
1.997307E-1
1.127117E-1
-4.889510E-2
-2.403252E-2
1.636918E-2
-7.064986E-2
-1.160122E-2
1.935151E-1
2.090542E-1
-1.825315E-1
2.880047E-2
-1.514533E-1
3.190830E-2
1.947701E-2
2.880047E-2
7.541782E-2
-8.308115E-2
-6.443421E-2
1.326136E-2
-7.064986E-2
7.541782E-2
8.784911E-2
5.677088E-2
-4.267945E-2
-4.578728E-2
-1.160122E-2
-5.511074E-2
6.920217E-2
-2.092469E-2
-1.296985E-1
3.190830E-2
-9.240462E-2
-5.511074E-2
8.300679E-4
1.947701E-2
1.636918E-2
4.123177E-2
9.095693E-2
-3.024816E-2
-8.308115E-2
8.300679E-4
3.501612E-2
1.015354E-2
-2.714034E-2
1.251430E-1
-1.110516E-1
2.258483E-2
2.258483E-2
1.189273E-1
4.433959E-2
-8.493401E-3
2.569265E-2
1.326136E-2
-1.265907E-1
-3.957163E-2
5.055523E-2
2.258483E-2
-2.092469E-2
2.880047E-2
2.880047E-2
4.123177E-2
-1.328063E-1
3.812394E-2
1.779760E-1
-4.889510E-2
-1.390220E-1
-1.794237E-1
5.055523E-2
-4.267945E-2
1.002804E-1
2.569265E-2
-5.821857E-2
-8.308115E-2
-5.511074E-2
-1.160122E-2
-2.277755E-3
-1.470905E-2
-5.511074E-2
7.045714E-3
-1.638845E-1
-1.781687E-2
1.947701E-2
5.677088E-2
1.158195E-1
-5.200292E-2
1.015354E-2
-5.200292E-2
6.920217E-2
-9.240462E-2
8.300679E-4
-1.732080E-1
-1.825315E-1
1.158195E-1
7.045714E-3
1.947701E-2
1.531134E-1
-1.452376E-1
8.300679E-4
-8.308115E-2
-2.105019E-1
1.636918E-2
3.551219E-1
-5.821857E-2
-2.229332E-1
2.308090E-1
-1.887471E-1
2.880047E-2
2.618872E-1
2.712107E-1
-8.929680E-2
-1.949628E-1
6.609435E-2
-7.997333E-2
-2.403252E-2
-3.024816E-2
1.779760E-1
9.717258E-2
-1.732080E-1
4.433959E-2
2.880047E-2
9.717258E-2
5.677088E-2
-1.048359E-1
1.002804E-1
-7.064986E-2
-1.172672E-1
-2.198254E-1
2.432403E-1
1.220352E-1
-1.234828E-1
3.501612E-2
-3.957163E-2
-3.335598E-2
-1.079437E-1
-7.375768E-2
7.852564E-2
1.636918E-2
-1.669924E-1
8.163346E-2
-5.511074E-2
-4.267945E-2
-8.618897E-2
5.677088E-2
1.636918E-2
-5.511074E-2
-5.511074E-2
-1.483454E-1
-3.024816E-2
-7.686551E-2
6.609435E-2
1.375743E-1
1.636918E-2
-9.551244E-2
-8.308115E-2
5.366306E-2
6.609435E-2
2.880047E-2
-3.646381E-2
4.123177E-2
-6.754204E-2
-2.277755E-3
1.947701E-2
7.231000E-2
1.282508E-1
1.636918E-2
-8.618897E-2
5.055523E-2
-6.132639E-2
-2.403252E-2
1.531134E-1
4.744741E-2
-4.578728E-2
-3.957163E-2
-6.443421E-2
-9.862027E-2
1.406821E-1
1.406821E-1
1.947701E-2
3.501612E-2
-1.732080E-1
-2.403252E-2
3.501612E-2
1.313586E-1
4.123177E-2
-3.957163E-2
-1.017281E-1
-8.308115E-2
1.717603E-1
1.189273E-1
1.636918E-2
3.937891E-3
-1.265907E-1
-7.064986E-2
-5.821857E-2
1.313586E-1
1.002804E-1
-2.092469E-2
-2.229332E-1
-2.540114E-1
-1.079437E-1
4.744741E-2
2.308090E-1
5.366306E-2
1.935151E-1
-8.308115E-2
-3.099522E-1
-2.714034E-2
8.474129E-2
-2.714034E-2
7.045714E-3
-3.646381E-2
-1.669924E-1
-2.092469E-2
-3.335598E-2
1.636918E-2
1.810838E-1
5.366306E-2
-1.296985E-1
1.326136E-2
3.501612E-2
-3.024816E-2
1.326136E-2
1.015354E-2
1.002804E-1
-7.997333E-2
-2.850896E-1
4.433959E-2
1.375743E-1
1.655447E-1
1.935151E-1
-3.646381E-2
-6.443421E-2
-8.493401E-3
-5.511074E-2
3.190830E-2
1.531134E-1
1.437899E-1
-2.403252E-2
3.190830E-2
-8.929680E-2
-1.470905E-2
1.015354E-2
3.190830E-2
-2.403252E-2
-8.308115E-2
-7.997333E-2
-7.997333E-2
6.609435E-2
1.636918E-2
6.609435E-2
2.258483E-2
5.366306E-2
1.015354E-2
-1.234828E-1
-1.160122E-2
4.123177E-2
1.947701E-2
4.744741E-2
-1.079437E-1
-8.493401E-3
-9.551244E-2
1.593290E-1
3.501612E-2
1.935151E-1
5.366306E-2
-2.260410E-1
-2.042862E-1
-1.390220E-1
-6.754204E-2
1.344665E-1
1.468977E-1
-1.160122E-2
-1.017281E-1
-2.322567E-1
4.123177E-2
4.123177E-2
1.841916E-1
9.095693E-2
3.812394E-2
-1.359141E-1
-5.821857E-2
1.636918E-2
1.015354E-2
8.784911E-2
7.231000E-2
-1.638845E-1
3.812394E-2
3.937891E-3
2.743185E-1
1.904073E-1
-8.308115E-2
-2.446879E-1
1.015354E-2
3.501612E-2
3.812394E-2
2.463481E-1
2.774263E-1
3.501612E-2
3.501612E-2
-1.452376E-1
8.784911E-2
-4.578728E-2
1.127117E-1
3.240437E-1
-8.308115E-2
-2.602271E-1
3.937891E-3
3.501612E-2
1.251430E-1
1.127117E-1
4.433959E-2
9.717258E-2
-8.493401E-3
-2.913053E-1
-3.024816E-2
2.401324E-1
-4.578728E-2
-1.017281E-1
4.123177E-2
-2.714034E-2
2.569265E-2
2.880047E-2
2.258483E-2
1.748682E-1
1.468977E-1
-2.571192E-1
-2.260410E-1
1.189273E-1
-4.578728E-2
-2.403252E-2
-1.296985E-1
-5.385578E-3
-2.403252E-2
-2.011784E-1
6.298653E-2
1.158195E-1
5.055523E-2
-1.172672E-1
-3.024816E-2
8.784911E-2
-3.646381E-2
-5.385578E-3
7.231000E-2
4.123177E-2
-1.265907E-1
-1.732080E-1
2.258483E-2
7.852564E-2
-2.403252E-2
1.015354E-2
4.433959E-2
5.366306E-2
1.015354E-2
-7.997333E-2
2.258483E-2
4.433959E-2
-3.957163E-2
-3.024816E-2
7.045714E-3
-5.200292E-2
-3.957163E-2
2.258483E-2
1.966229E-1
2.028386E-1
-3.335598E-2
-2.881975E-1
-9.240462E-2
7.231000E-2
-5.511074E-2
1.096039E-1
5.055523E-2
-7.064986E-2
-1.638845E-1
-1.203750E-1
7.541782E-2
2.183777E-1
-5.200292E-2
-9.240462E-2
-8.308115E-2
-7.064986E-2
-3.957163E-2
5.677088E-2
5.055523E-2
1.033882E-1
-3.024816E-2
-1.545611E-1
-7.375768E-2
-6.443421E-2
-8.493401E-3
3.240437E-1
1.624369E-1
-2.664427E-1
-4.031869E-1
-7.997333E-2
3.190830E-2
3.271515E-1
2.494559E-1
1.033882E-1
-3.317070E-1
-3.037366E-1
-8.929680E-2
1.127117E-1
2.649950E-1
8.474129E-2
1.033882E-1
-6.443421E-2
1.947701E-2
-1.918550E-1
3.190830E-2
3.457984E-1
-2.092469E-2
-7.686551E-2
7.045714E-3
-1.203750E-1
8.300679E-4
-1.781687E-2
1.437899E-1
-1.160122E-2
3.812394E-2
-6.443421E-2
8.300679E-4
-2.403252E-2
8.784911E-2
2.308090E-1
